UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Cody,@codytrades,2016-01-06T22:27:17.000Z,"Cody
@codytrades
·
Jan 6, 2016","I shouldn't do this but it's just too good. Since that mocked ""channel check"" tweet $AAPL down $6, $SWKS down 13%.",,,,6,[],https://twitter.com/codytrades/status/684863838039052288
Peter Higgins (conkers),@conkers3,2016-01-06T21:10:28.000Z,"Peter Higgins (conkers)
@conkers3
·
Jan 6, 2016","Replying to 
@conkers3",,1,1,2,['https://pbs.twimg.com/card_img/1640923395846963200/WBal2dXo?format=jpg&name=small'],https://twitter.com/conkers3/status/684844504910790657
Dave DeLong,@davedelong,2016-01-06T17:38:40.000Z,"Dave DeLong
@davedelong
·
Jan 6, 2016","Normally I’m a big fan of sales on $AAPL, but I sure hope it recovers before I have to sell a bunch to pay for our house… ",💸 💸 💸,1,,6,[],https://twitter.com/davedelong/status/684791203112468480
IPHawk,@TheIpHawk,2016-01-06T16:50:46.000Z,"IPHawk
@TheIpHawk
·
Jan 6, 2016","$MARA gets some good news. Knocks out SJ v Apple $AAPL and will proceed to trial. Sealed filing. Credit to 
@E_M_I24",,,1,4,['https://pbs.twimg.com/media/CYDS6ofW8AAZETg?format=jpg&name=small'],https://twitter.com/TheIpHawk/status/684779147856613376
Don Vandenbord,@dvandenbord,2016-01-06T18:22:38.000Z,"Don Vandenbord
@dvandenbord
·
Jan 6, 2016","$AAPL now 25% off the highs...is it ""properly valued"" yet? 
@1DannyStewart
 @TJReazor",,1,1,1,['https://pbs.twimg.com/profile_images/534858258016514048/bvw5L-kA_mini.png'],https://twitter.com/dvandenbord/status/684802269578158080
KidSoul,@Bmc70,2016-01-06T22:04:59.000Z,"KidSoul
@Bmc70
·
Jan 6, 2016","AAPL  so much intense bearishness, makes me think the computers are gonna jack it soon",,,,1,[],https://twitter.com/Bmc70/status/684858225523617792
Benzinga,@Benzinga,2016-01-06T19:50:04.000Z,"Benzinga
@Benzinga
·
Jan 6, 2016",Tech's Decade Of Innovation At An End? New Data Is 'Sobering' $AAPL $AMZN $XLK $FB $GOOG http://benzinga.com/z/6121188,,,8,,['https://pbs.twimg.com/media/CYD6SJJWAAAEIPn?format=jpg&name=small'],https://twitter.com/Benzinga/status/684824273022668801
Ed Carson,@IBD_ECarson,2016-01-06T13:41:57.000Z,"Ed Carson
@IBD_ECarson
·
Jan 6, 2016","Oil Prices Below $35, China's Yuan Hits 5-Year Low http://ow.ly/WHq1h $CLR $XOM $AAPL",,1,4,,[],https://twitter.com/IBD_ECarson/status/684731631391903744
dasv,@dasvee,2016-01-06T08:31:08.000Z,"dasv
@dasvee
·
Jan 6, 2016",ARM is weak - I am assuming on unsold inventories of Apple 6 phones. AAPL at yearly lows,,1,1,1,[],https://twitter.com/dasvee/status/684653412378652672
Ashraf Laidi,@alaidi,2016-01-06T19:55:49.000Z,"Ashraf Laidi
@alaidi
·
Jan 6, 2016",#AAPL drops < 100 but it's nowhere near the top 10 movers in #SPX or #Nasdaq,,,2,3,[],https://twitter.com/alaidi/status/684825719805972480
tom keene,@tomkeene,2016-01-06T23:29:57.000Z,"tom keene
@tomkeene
·
Jan 6, 2016","a) bought AAPL at top 
b) just took Level II Kaplan-Schweser pre-test 
@CFAinstitute
 
c) gloomier than 
@tracyalloway",,2,2,16,['https://pbs.twimg.com/media/CYEuX4zWMAA9AsC?format=jpg&name=small'],https://twitter.com/tomkeene/status/684879606814511104
Antonia Oprita,@AntoniaOprita,2016-01-06T16:30:12.000Z,"Antonia Oprita
@AntoniaOprita
·
Jan 6, 2016","Don't catch this falling #Apple says 
@BruceKamich
 http://realmoney.thestreet.com/articles/01/06/2016/apple-falling-dont-try-catch-it… $AAPL on @TSTRealMoney",,,1,1,['https://pbs.twimg.com/card_img/1638826849085054980/3gCaMLYl?format=jpg&name=small'],https://twitter.com/AntoniaOprita/status/684773974551715840
Matthew Frailey,@breakpointrades,2016-01-06T17:14:23.000Z,"Matthew Frailey
@breakpointrades
·
Jan 6, 2016","Here's monthly and weekly view of AAPL, has pulled back to it's weekly parabolic trendline",,,5,,"['https://pbs.twimg.com/media/CYDYZ-PWcAAIGYL?format=png&name=360x360', 'https://pbs.twimg.com/media/CYDYaJAWQAEsrgU?format=png&name=360x360', 'https://pbs.twimg.com/media/CYDYaU-WsAAmlxc?format=png&name=360x360']",https://twitter.com/breakpointrades/status/684785091365580805
Erik Holm,@erikholmwsj,2016-01-06T21:04:18.000Z,"Erik Holm
@erikholmwsj
·
Jan 6, 2016","Apple at $100: Go ahead, take a bite $AAPL http://on.wsj.com/1OOUSEL",,,2,1,[],https://twitter.com/erikholmwsj/status/684842953479729153
BA,@ChiTownBA,2016-01-06T19:49:22.000Z,"BA
@ChiTownBA
·
Jan 6, 2016",imagine those tasty stops in AAPL under 100 bucks,,,,2,[],https://twitter.com/ChiTownBA/status/684824094978650112
Jim Cramer,@jimcramer,2016-01-06T18:52:08.000Z,"Jim Cramer
@jimcramer
·
Jan 6, 2016","Can’t change my mind - I say own it, don’t sell it—but technical driving bus despite great app store news. $AAPL",,8,7,16,['https://pbs.twimg.com/profile_images/1514678004567445512/6lzBu01Y_mini.jpg'],https://twitter.com/jimcramer/status/684809694322520069
Jeffrey Weber,@jjjinvesting,2016-01-06T18:34:47.000Z,"Jeffrey Weber
@jjjinvesting
·
Jan 6, 2016",3 Acquisitions That Would Immediately Change Apple's Valuation Debate http://seekingalpha.com/article/3791116-3-acquisitions-that-would-immediately-change-apples-valuation-debate?source=tweet… $FIT $PAY $WATT $AAPL,,,,3,[],https://twitter.com/jjjinvesting/status/684805327385055232
T3 Live,@t3live,2016-01-06T22:09:18.000Z,"T3 Live
@t3live
·
Jan 6, 2016","Watch the latest 
@T3live
 #DailyRecap video hosted by https://youtu.be/Q3pVaoq7GC4 $SPX $SPY $IWM $XLE $NFLX $AMZN $GOOGL $FB $AAPL",,,1,1,['https://pbs.twimg.com/card_img/1641708560353468416/n10RtRQm?format=jpg&name=240x240'],https://twitter.com/t3live/status/684859313198882816
Benzinga,@Benzinga,2016-01-06T22:00:32.000Z,"Benzinga
@Benzinga
·
Jan 6, 2016",Apple Is The Second Cheapest Mega-Cap On A Free Cash Flow Basis $AAPL $AMZN $FB $WFC $JPM $MSFT $WMT $T http://benzinga.com/z/6121364,,,11,6,[],https://twitter.com/Benzinga/status/684857105145135106
Sam Colt,@scranecolt,2016-01-06T21:56:13.000Z,"Sam Colt
@scranecolt
·
Jan 6, 2016","No Midlife Crisis for Apple
http://bloomberg.com/gadfly/articles/2016-01-06/apple-is-not-facing-a-midlife-crisis-despite-iphone-concerns… $AAPL",,,,1,[],https://twitter.com/scranecolt/status/684856019374084096
Hedgeye,@Hedgeye,2016-01-06T14:19:39.000Z,"Hedgeye
@Hedgeye
·
Jan 6, 2016","[UNLOCKED] Keith's Daily Trading Ranges https://app.hedgeye.com/insights/48402-unlocked-keith-s-daily-trading-ranges… cc 
@KeithMcCullough
 $IWM $SPX $AAPL $NFLX $GOOGL",,,,2,['https://pbs.twimg.com/media/CYCwawlVAAQFf5o?format=png&name=small'],https://twitter.com/Hedgeye/status/684741118483771392
AP Business News,@APBusiness,2016-01-06T21:58:35.000Z,"AP Business News
@APBusiness
·
Jan 6, 2016",Wall Street worries $AAPL won't be able to match last year's blistering #iPhone sales pace http://apne.ws/1JuRO4A,,,3,1,['https://pbs.twimg.com/media/CYEZdnBUkAAOHLH?format=jpg&name=small'],https://twitter.com/APBusiness/status/684856615472857088
Yahoo Finance,@YahooFinance,2016-01-06T16:32:35.000Z,"Yahoo Finance
@YahooFinance
·
Jan 6, 2016",Stocks to Watch: Apple's iPhone worries; Chipotle subpoenaed; Autonation tanks on CEO warning $aapl $cmg $an http://yhoo.it/1RslWik,,,17,10,[],https://twitter.com/YahooFinance/status/684774574521737217
Scott Redler,@RedDogT3,2016-01-06T23:22:24.000Z,"Scott Redler
@RedDogT3
·
Jan 6, 2016",Daily Recap: video and look ahead. $spx $spy $qqq $xle $aapl $fb $amzn $nflx $lnkd $iwm $ibb  http://t3live.com/index.php/articles/market-analysis/5822-dr010616.html…,,1,7,8,[],https://twitter.com/RedDogT3/status/684877705330868224
NOD,@NOD008,2016-01-06T13:34:09.000Z,"NOD
@NOD008
·
Jan 6, 2016",AAPL bulls defending the $100 level...,,,1,2,['https://pbs.twimg.com/media/CYCl5KrWEAAXPZk?format=jpg&name=small'],https://twitter.com/NOD008/status/684729670881914880
CNBC's Fast Money,@CNBCFastMoney,2016-01-06T23:24:35.000Z,"CNBC's Fast Money
@CNBCFastMoney
·
Jan 6, 2016",Apple supplier: Trying to move mobile wallet to transit ticketing  http://cnb.cx/1UxneYP $AAPL,,,1,2,[],https://twitter.com/CNBCFastMoney/status/684878255833366528
USA TODAY Tech,@usatodaytech,2016-01-06T23:05:55.000Z,"USA TODAY Tech
@usatodaytech
·
Jan 6, 2016","$10.3M man: Apple CEO Tim Cook gets big raise http://usatoday.com/story/money/markets/2016/01/06/apple-cook-ceo-pay/78377828/… via 
@mattkrantz
 $AAPL",,,1,2,[],https://twitter.com/usatodaytech/status/684873557290037248
AGORACOM - George,@AGORACOM,2016-01-06T20:37:56.000Z,"AGORACOM - George
@AGORACOM
·
Jan 6, 2016",http://profit.ly/1Mrg0C New position in $AAPL Legging into Apple. Intention is to buy another 250 UNLESS the macro situation falls apart....,,1,2,1,[],https://twitter.com/AGORACOM/status/684836317847367680
Eric Gerster,@EricGerster,2016-01-07T23:13:21.000Z,"Eric Gerster
@EricGerster
·
Jan 7, 2016","@StockTwits
 two $aapl suppliers pre-announced negative tonight.  $qrvo and $crus.",,2,5,9,[],https://twitter.com/EricGerster/status/685237818990411778
The Daytrade™,@d4ytrad3,2016-01-07T21:44:10.000Z,"The Daytrade™
@d4ytrad3
·
Jan 7, 2016",$AAPL could literally be the pain trade of the year; biggest mkt cap co. hitting slowdown and has yet to hint at Any innovation since Cook,,3,4,9,[],https://twitter.com/d4ytrad3/status/685215374732726272
Lee,@itsLeeee,2016-01-07T21:00:10.000Z,"Lee
@itsLeeee
·
Jan 7, 2016",I bought some $aapl for my mom because thats what good sons do.,,2,,5,[],https://twitter.com/itsLeeee/status/685204302344794112
"Scott G, CMT",@srgtrader,2016-01-07T23:15:42.000Z,"Scott G, CMT
@srgtrader
·
Jan 7, 2016","Aside from $AAPL, found 4 other H&S patterns in Dow stocks - $ORCL $GS $MMM $UNH",,1,,3,"['https://pbs.twimg.com/media/CYJ0s6IWcAALPCP?format=png&name=360x360', 'https://pbs.twimg.com/media/CYJ0s56WwAEUBEP?format=png&name=360x360', 'https://pbs.twimg.com/media/CYJ0s5VWEAAcKcs?format=png&name=360x360', 'https://pbs.twimg.com/media/CYJ0s5LWkAAxJh7?format=png&name=360x360']",https://twitter.com/srgtrader/status/685238408717926400
Saj Karsan,@SajKarsan,2016-01-07T18:17:16.000Z,"Saj Karsan
@SajKarsan
·
Jan 7, 2016","About 15 years late to the party, but finally bought $AAPL",,2,,13,[],https://twitter.com/SajKarsan/status/685163305971785728
Patrick Eagan,@loopbak,2016-01-07T23:32:46.000Z,"Patrick Eagan
@loopbak
·
Jan 7, 2016",Apple continues A.I. startup buying spree; two chip suppliers warn $AAPL http://seekingalpha.com/news/3020256,,,,,[],https://twitter.com/loopbak/status/685242702460489728
ChallengerTrader,@TradingCasey,2016-01-07T21:22:34.000Z,"ChallengerTrader
@TradingCasey
·
Jan 7, 2016","I have a feeling my Check Liver Light may come on tonight.  
$SUNE $AAPL $GPRO $FCX $BBRY $TWTR $NFLX #oil #stocks",,,1,4,['https://pbs.twimg.com/media/CYJaXkhWkAALgSa?format=png&name=small'],https://twitter.com/TradingCasey/status/685209937786568704
OAC Trading Room,@OACtrading,2016-01-07T17:22:19.000Z,"OAC Trading Room
@OACtrading
·
Jan 7, 2016",Room booked profits on $AAPL $BIDU puts and $AMZN calls today. Waiting on $NFLX to make a move.This has been a great 2-wk stretch for trades,,,4,1,[],https://twitter.com/OACtrading/status/685149476361666560
Joe Kunkle,@OptionsHawk,2016-01-07T23:08:03.000Z,"Joe Kunkle
@OptionsHawk
·
Jan 7, 2016","$AAPL H&S break that coincided w/ 38.2% Fib break played out fast, see if 50% retrace near 95 offers a bounce",,3,21,17,['https://pbs.twimg.com/media/CYJy8orWYAAILvN?format=png&name=small'],https://twitter.com/OptionsHawk/status/685236484883005440
AlbertReport,@HotpageNews,2016-01-07T20:37:27.000Z,"AlbertReport
@HotpageNews
·
Jan 7, 2016",Apple just bought a startup that reads people’s emotions $AAPL ...,,,,1,['https://pbs.twimg.com/card_img/1640096899855269888/iGArhQY2?format=jpg&name=small'],https://twitter.com/HotpageNews/status/685198582127964161
iSPY Trading™,@iSPYTrading,2016-01-07T21:04:13.000Z,"iSPY Trading™
@iSPYTrading
·
Jan 7, 2016",$SPY 1-7-16 Full Day #TapeReading What a day.. $AAPL $VXX $GPRO,,1,958,110,['https://pbs.twimg.com/media/CYJWm9iUQAAE_U6?format=png&name=small'],https://twitter.com/iSPYTrading/status/685205321443196928
DerKomizar2,@DerKomizar2,2016-01-07T18:16:18.000Z,"DerKomizar2
@DerKomizar2
·
Jan 7, 2016","Replying to 
@canuck2usa",,,,2,[],https://twitter.com/DerKomizar2/status/685163063494840320
Traderstewie,@traderstewie,2016-01-07T22:17:34.000Z,"Traderstewie
@traderstewie
·
Jan 7, 2016",Very interesting to see $AAPL down 26% from it's highs and almost back at the lows of the August crash,,8,1,13,[],https://twitter.com/traderstewie/status/685223777316151296
Daniel Eran Dilger,@DanielEran,2016-01-07T22:27:50.000Z,"Daniel Eran Dilger
@DanielEran
·
Jan 7, 2016","$AAPL valuation now back to early 2012, zero appreciation for 4 years of proven performance, massive growth and insane free cash flow.",,8,9,20,[],https://twitter.com/DanielEran/status/685226364207693828
Seeking Alpha,@SeekingAlpha,2016-01-07T20:35:19.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 7, 2016",The Worst Mistake Apple Investors Can Make Right Now http://seekingalpha.com/article/3796976-the-worst-mistake-apple-investors-can-make-right-now?source=feed_f… $AAPL #APPLE,,,3,1,[],https://twitter.com/SeekingAlpha/status/685198049233121280
Leviathan Capital ®,@LeviathanCap,2016-01-07T16:00:01.000Z,"Leviathan Capital ®
@LeviathanCap
·
Jan 7, 2016",#Imagine Charging Your #Apple #Watch Just By Taking A #Walk | #innovation #tech #wearables $AAPL http://leviat.hn/1mBXcsT,,,,2,[],https://twitter.com/LeviathanCap/status/685128764234153985
iviewmarkets,@iviewmarkets,2016-01-07T22:11:48.000Z,"iviewmarkets
@iviewmarkets
·
Jan 7, 2016","$AAPL Renko chart from earlier today, large support $94 check it out for free here http://stks.co/z01rK",,,2,1,['https://pbs.twimg.com/media/CYJmEssUAAAhaFx?format=png&name=small'],https://twitter.com/iviewmarkets/status/685222326145699840
Scott Redler,@RedDogT3,2016-01-07T20:06:45.000Z,"Scott Redler
@RedDogT3
·
Jan 7, 2016",Here's the Link to today's Bloomberg TV Segment                     http://bloomberg.com/news/videos/2016-01-07/what-s-behind-markets-slow-start-for-2016-…  $spx $spy $uso $aapl $fb $xle $fxi,,3,4,19,['https://pbs.twimg.com/card_img/1641889936549859349/4sWazauZ?format=jpg&name=240x240'],https://twitter.com/RedDogT3/status/685190856786227200
Seeking Alpha,@SeekingAlpha,2016-01-07T19:55:58.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 7, 2016",Hungry Huawei Eyes U.S. Smartphone Market http://seekingalpha.com/article/3796916-hungry-huawei-eyes-u-s-smartphone-market?source=feed_f… $GOOG #GOOGLE $GOOGL $AAPL $LNVGY $SSNLF,,,4,,['https://pbs.twimg.com/card_img/1636192356792770561/wwPKxfYa?format=png&name=small'],https://twitter.com/SeekingAlpha/status/685188146149994497
faraz khan,@FariKhan91,2016-01-07T18:33:55.000Z,"faraz khan
@FariKhan91
·
Jan 7, 2016","Apple bought a startup that can read your emotions (AAPL): Apple has acquired Emotient, a San Diego-based arti... http://bit.ly/1kPKQeU",,,,1,[],https://twitter.com/FariKhan91/status/685167496567984128
Assad Tannous,@AsennaWealth,2016-01-07T22:55:34.000Z,"Assad Tannous
@AsennaWealth
·
Jan 7, 2016","Can't remember the last time so many factors simultaneously weighed on markets. China, #NFP, AAPL, JNK, USD, Saudi and Korea.",,6,4,17,[],https://twitter.com/AsennaWealth/status/685233342459985921
Eric Scott Hunsader,@nanexllc,2016-01-07T23:22:51.000Z,"Eric Scott Hunsader
@nanexllc
·
Jan 7, 2016",Lots of Nanex sub-second charts of $AAPL on 8/24: https://twitter.com/search?f=images&vertical=default&q=%40nanexllc%20%24aapl%20flash&src=typd…,,2,,2,['https://pbs.twimg.com/profile_images/1930628352/Capture2_mini.PNG'],https://twitter.com/nanexllc/status/685240206736384000
CNN Business,@CNNBusiness,2016-01-07T22:02:39.000Z,"CNN Business
@CNNBusiness
·
Jan 7, 2016",Apple CEO Tim Cook raked in big bucks last year. But he's not the highest paid $AAPL exec http://cnnmon.ie/1PQQJFJ,,1,18,19,['https://pbs.twimg.com/media/CYJj-8qWAAABWV7?format=jpg&name=small'],https://twitter.com/CNNBusiness/status/685220026530557952
USA TODAY Tech,@usatodaytech,2016-01-07T21:11:38.000Z,"USA TODAY Tech
@usatodaytech
·
Jan 7, 2016","Ouch. 
$FB -4.9%
$AAPL -4.2%
$AMZN -3.9%
$MSFT -3.5%
$YHOO -6%
$TWTR -5%
http://usatoday.com/story/money/markets/2016/01/06/china-stocks/78390650/market…",,2,18,9,[],https://twitter.com/usatodaytech/status/685207185186533376
USA TODAY Money,@USATODAYmoney,2016-01-07T21:08:59.000Z,"USA TODAY Money
@USATODAYmoney
·
Jan 7, 2016",Shares of Apple plunge more than 4% to close below $100 a share. $AAPL,,,6,2,[],https://twitter.com/USATODAYmoney/status/685206521492418560
Steve Burns,@SJosephBurns,2016-01-07T18:43:55.000Z,"Steve Burns
@SJosephBurns
·
Jan 7, 2016","$AAPL is now down over 25% from ATH reached in mid May 2015... / - 
@catskillfishing",,2,,3,[],https://twitter.com/SJosephBurns/status/685170012307468293
Craig Tolliver,@Craig_Tolliver,2016-01-07T19:33:40.000Z,"Craig Tolliver
@Craig_Tolliver
·
Jan 7, 2016","hmmm ...
$AAPL's Asian miracle is fading, and so will the stock   http://ln.is/www.headlne.com/ezWRg… via 
@headlneapp",,,2,,[],https://twitter.com/Craig_Tolliver/status/685182534012039168
Seeking Alpha Market News,@MarketCurrents,2016-01-07T23:26:52.000Z,"Seeking Alpha Market News
@MarketCurrents
·
Jan 7, 2016",Apple continues A.I. startup buying spree; two chip suppliers warn http://seekingalpha.com/news/3020256-apple-continues-a-i-startup-buying-spree-two-chip-suppliers-warn?source=feed_f… $AAPL,,,2,,['https://pbs.twimg.com/card_img/1641265806779596802/QUH8DE3j?format=png&name=small'],https://twitter.com/MarketCurrents/status/685241219140591617
Scott Krisiloff,@Skrisiloff,2016-01-07T20:05:07.000Z,"Scott Krisiloff
@Skrisiloff
·
Jan 7, 2016",Thought experiment: how much market cap would $AAPL add if it offered Musk $35B for SpaceX/$TSLA combined and made him CEO of everything?,,3,2,2,[],https://twitter.com/Skrisiloff/status/685190448181215233
"Jeff York, PPT",@Pivotal_Pivots,2016-01-07T22:57:02.000Z,"Jeff York, PPT
@Pivotal_Pivots
·
Jan 7, 2016","here is an $AAPL article I wrote earlier this week for 
@seeitmarket",,,2,3,"['https://pbs.twimg.com/profile_images/469106632576622594/b1Fqom_s_mini.png', 'https://pbs.twimg.com/media/CX5IjayWYAAjOsn?format=jpg&name=small']",https://twitter.com/Pivotal_Pivots/status/685233711714037761
Philip Elmer-DeWitt,@philiped,2016-01-07T21:20:28.000Z,"Philip Elmer-DeWitt
@philiped
·
Jan 7, 2016","Okay. We know about Tim Cook, Angela Ahrendts and the rest. How much does Apple pay Jony Ive? http://for.tn/1MW1Arl #SEC $AAPL",,,1,2,[],https://twitter.com/philiped/status/685209409098788868
AI,@AI_Today,2016-01-07T19:23:25.000Z,"AI
@AI_Today
·
Jan 7, 2016","#AI Apple Inc. AAPL -2.28 % has purchased Emotient Inc., a startup that uses artificial-intelligence technology to… http://goo.gl/fb/5b7oqC",,,1,,[],https://twitter.com/AI_Today/status/685179951121825793
jstrauss,@jstrauss,2016-01-07T20:33:02.000Z,"jstrauss
@jstrauss
·
Jan 7, 2016","@ATMcharts
 I bought $FB, $AAPL, & $MSFT CALLS expiring after Q4 earnings. Like dipping a toenail (not even a full toe) in the water...",,,,,[],https://twitter.com/jstrauss/status/685197474688991232
CNBC Halftime Report,@HalftimeReport,2016-01-07T20:54:43.000Z,"CNBC Halftime Report
@HalftimeReport
·
Jan 7, 2016",#1 Apple Analyst: iPhone business is healthy http://cnb.cx/1PMugYq $AAPL,,,1,1,['https://pbs.twimg.com/media/CYJUW6dWsAA9cVv?format=jpg&name=240x240'],https://twitter.com/HalftimeReport/status/685202930572595200
Chad Kusserow,@VetTechTrader,2016-01-07T21:50:20.000Z,"Chad Kusserow
@VetTechTrader
·
Jan 7, 2016","This is when you put on the ""vulture hat"" for the $AAPL supply chain trade for the 7 cycle- next iteration trade- $CRUS now ""only"" off 5%.",,1,,4,[],https://twitter.com/VetTechTrader/status/685216926893780992
Chess,@chessNwine,2016-01-07T22:22:21.000Z,"Chess
@chessNwine
·
Jan 7, 2016",NEW POST: Stock Market Recap 01/07/16 {Video} http://stks.co/d36Iq $AAPL $FB $QQQ $SPY $SUNE,,,3,1,[],https://twitter.com/chessNwine/status/685224984717824001
USA TODAY Money,@USATODAYmoney,2016-01-07T22:27:27.000Z,"USA TODAY Money
@USATODAYmoney
·
Jan 7, 2016",Double-digit pain! Apple crashes below $100: http://usat.ly/1TIg17X (Photo: EPA)  $AAPL,,,3,2,['https://pbs.twimg.com/media/CYJppAsWQAgwsAL?format=jpg&name=small'],https://twitter.com/USATODAYmoney/status/685226267499704322
US Banking News,@AmericanBanking,2016-01-07T20:42:42.000Z,"US Banking News
@AmericanBanking
·
Jan 7, 2016",Apple Inc. $AAPL Shares Bought by Pensionfund Sabic http://ift.tt/1OD0lml,,,1,1,[],https://twitter.com/AmericanBanking/status/685199905829335044
J.C. Parets,@allstarcharts,2016-01-07T19:23:19.000Z,"J.C. Parets
@allstarcharts
·
Jan 7, 2016","Last month, they told me that shorting S&Ps, AAPL & Emerging Markets were bold calls. They weren't. All of them ongoing trends. Nothing new",,2,1,3,[],https://twitter.com/allstarcharts/status/685179929789505536
Allison Gatlin,@IBD_AGatlin,2016-01-07T19:06:42.000Z,"Allison Gatlin
@IBD_AGatlin
·
Jan 7, 2016","Broadcom story ""played out,"" NXP to lead Apple sphere http://ow.ly/WLAuh $BRCM $AVGO $AAPL $NXPI $QCOM $ADI $QRVO $CRUS $SWKS $INVN",,,1,1,[],https://twitter.com/IBD_AGatlin/status/685175746122379264
Lou Basenese,@LouBasenese,2016-01-07T19:33:44.000Z,"Lou Basenese
@LouBasenese
·
Jan 7, 2016","Replying to 
@BPGAG",,1,,2,[],https://twitter.com/LouBasenese/status/685182547937083393
Amber Kanwar,@amberkanwar,2016-01-07T21:28:11.000Z,"Amber Kanwar
@amberkanwar
·
Jan 7, 2016",Pair of iPhone suppliers (Qorvo and Cirrus Logic) issue sales warnings sending chip stocks lower $AAPL $CRUS $QRVO,,,4,2,[],https://twitter.com/amberkanwar/status/685211352017842176
Heather Long,@byHeatherLong,2016-01-07T17:19:29.000Z,"Heather Long
@byHeatherLong
·
Jan 7, 2016",Apple stock is below $100. A top rated analyst says it will go back $179 http://smarteranalyst.com/2016/01/06/piper-jaffray-bullish-on-tech-giants-apple-inc-aapl-and-fitbit-inc-fit-following-press-release-and-production-report/… $AAPL,,,2,1,['https://pbs.twimg.com/media/CYIjK1eWsAMn5I6?format=jpg&name=small'],https://twitter.com/byHeatherLong/status/685148762856095745
Al Fabbiano,@afabbiano,2016-01-07T22:21:11.000Z,"Al Fabbiano
@afabbiano
·
Jan 7, 2016",Double-digit pain! Apple crashes below $100: Apple (AAPL) just got kicked out of the triple-digit stock price ... http://usat.ly/1VNCLoq,,,2,,[],https://twitter.com/afabbiano/status/685224688650342400
Alex Vieira,@realalexvieira,2016-01-07T19:25:45.000Z,"Alex Vieira
@realalexvieira
·
Jan 7, 2016",The Biggest Stock Markets Scams in Markets History https://vimeo.com/151058087 $GPRO $FIT $GS $ANF $AAPL $KITE $CMG $AMBA $QQQ $PJC $DIA $SPY,,,1,2,['https://pbs.twimg.com/card_img/1638660720240852992/-DJmP-J4?format=jpg&name=240x240'],https://twitter.com/realalexvieira/status/685180538383134720
Bertha Coombs,@berthacoombs,2016-01-07T21:03:38.000Z,"Bertha Coombs
@berthacoombs
·
Jan 7, 2016","Replying to 
@berthacoombs",,,1,1,['https://pbs.twimg.com/media/CYJWSGkWcAASCJ0?format=png&name=240x240'],https://twitter.com/berthacoombs/status/685205173405351937
Noel Randewich,@randewich,2016-01-07T23:17:58.000Z,"Noel Randewich
@randewich
·
Jan 7, 2016","Analysts hold high hopes for Apple even as stock dives $AAPL 
@Reuters
 @ReutersBiz",,,1,1,['https://pbs.twimg.com/card_img/1640923046683746304/UtduJD9n?format=jpg&name=small'],https://twitter.com/randewich/status/685238979076046848
Value Line,@ValueLine,2016-01-07T21:00:13.000Z,"Value Line
@ValueLine
·
Jan 7, 2016",Using a Value Line report helps #investors decide if they should take a bite out of #Apple. #tech #stock $AAPL http://ow.ly/WLVoT,,,1,1,[],https://twitter.com/ValueLine/status/685204313350778881
Neil Cybart,@neilcybart,2016-01-07T21:04:54.000Z,"Neil Cybart
@neilcybart
·
Jan 7, 2016","Tough day on Wall Street:

GPRO: -8%
FIT: -6%
FB: -5%
TWTR: -5%
AAPL: -4%
AMZN: -4%
MSFT: -3%
GOOG: -2%",,2,1,3,[],https://twitter.com/neilcybart/status/685205494080778240
Jason A. Moser,@TMFJMo,2016-01-07T23:24:15.000Z,"Jason A. Moser
@TMFJMo
·
Jan 7, 2016","Supply chain signals headwinds 
@themacpatch
 but this is $AAPL and I have a hard time seeing that last.",,2,,2,['https://pbs.twimg.com/profile_images/629126169984569346/i7iBLQ3-_mini.jpg'],https://twitter.com/TMFJMo/status/685240561259921408
MrTopStep,@MrTopStep,2016-01-07T13:01:04.000Z,"MrTopStep
@MrTopStep
·
Jan 7, 2016",Can An AAPL A Day Be Good For XLK? - http://mrtopstep.com/can-an-aapl-a-day-be-good-for-xlk/…,,1,,2,[],https://twitter.com/MrTopStep/status/685083730503950336
David Blair,@crosshairtrader,2016-01-07T12:45:37.000Z,"David Blair
@crosshairtrader
·
Jan 7, 2016",$AAPL I can't make this sh*t up. ANALysts get paid for this? $AAPL $STUDY http://stks.co/y2J0,,1,,1,[],https://twitter.com/crosshairtrader/status/685079843621306369
trade 'em,@uoatrading,2016-01-08T22:15:50.000Z,"trade 'em
@uoatrading
·
Jan 8, 2016","I made $2118.00 today & this is the strategy that I used! 
http://goo.gl/5fRKxF  $SPY $WTW $AAPL $AMZN $GOOGL $C",,,3,5,['https://pbs.twimg.com/media/CYOwlsaWkAA1kQR?format=png&name=small'],https://twitter.com/uoatrading/status/685585730471596033
Tree,@treejep,2016-01-08T16:24:25.000Z,"Tree
@treejep
·
Jan 8, 2016","Replying to 
@OphirGottlieb",,2,2,6,[],https://twitter.com/treejep/status/685497295115173888
CNN Business,@CNNBusiness,2016-01-08T20:59:01.000Z,"CNN Business
@CNNBusiness
·
Jan 8, 2016",Even Apple couldn't escape the market rout unscathed. It's below $100. Where to next? http://cnnmon.ie/1PTsO8p $AAPL,,2,19,18,['https://pbs.twimg.com/media/CYOfAkOWAAAATyY?format=jpg&name=small'],https://twitter.com/CNNBusiness/status/685566400438616064
